timestamp,nightly temperature celsius,baseline temperature celsius,relative nightly stddev 30d celsius,data source
2026-05-09T00:00:00Z,33.5596837944664,NaN,NaN,Fitbit App
2026-05-10T00:00:00Z,33.91351851851844,NaN,NaN,Fitbit App
2026-05-11T00:00:00Z,33.83716075156576,33.83716075156576,0.1862001531686175,Fitbit App
2026-05-12T00:00:00Z,33.82200704225356,33.82958389690966,0.15422938915886325,Fitbit App
2026-05-13T00:00:00Z,33.696188340807176,33.82200704225356,0.1391060597724361,Fitbit App
2026-05-15T00:00:00Z,34.02444061962132,33.82958389690966,0.16320898638666767,Fitbit App
2026-05-17T00:00:00Z,33.53910714285713,33.82200704225356,0.1805292396246551,Fitbit App
2026-05-18T00:00:00Z,34.37252475247524,33.82958389690966,0.27068279382810506,Fitbit App
2026-05-19T00:00:00Z,34.43666092943202,33.83716075156576,0.3208275328896859,Fitbit App
